CustomerID,Date,Product Type,Channel Type,Order Amount
7993,5/21/2024,Makeup,Online,9477
7994,05-04-2023,Skincare,Offline,8027
7995,10-05-2023,Makeup,Online,3376
7996,11/29/2023,Skincare,Offline,6527
7997,6/20/2024,Haircare,Offline,883
7998,5/19/2024,Skincare,Online,7666
7999,7/27/2024,Makeup,Offline,7600
8000,06-10-2024,Makeup,Offline,9290
8001,1/21/2023,Haircare,Offline,8824
8002,9/26/2023,Skincare,Online,8217
8003,06-08-2023,Makeup,Offline,4830
8004,7/21/2024,Makeup,Online,8044
8005,4/19/2024,Haircare,Online,8119
8006,7/14/2023,Makeup,Offline,3201
8007,8/21/2023,Skincare,Online,496
8008,8/16/2023,BodyCare,Offline,2150
8009,6/28/2024,Makeup,Online,8894
8010,3/24/2024,Haircare,Online,10859
8011,4/27/2024,Haircare,Online,5047
8012,11-01-2024,Makeup,Offline,10731
8013,02-06-2023,Haircare,Online,10686
8014,9/25/2024,Makeup,Offline,8863
8015,4/23/2023,Skincare,Online,3751
8016,8/17/2024,Skincare,Offline,4160
8017,1/18/2024,BodyCare,Online,10647
8018,1/23/2023,BodyCare,Offline,3721
8019,03-08-2023,Makeup,Online,6858
8020,7/24/2024,Haircare,Online,6080
8021,7/29/2023,Makeup,Online,4030
8022,4/22/2024,Makeup,Online,9943
8023,6/24/2023,Makeup,Online,8658
8024,01-01-2024,Makeup,Online,10852
8025,02-10-2023,Makeup,Offline,6739
8026,02-01-2023,BodyCare,Online,2401
8027,12/31/2023,Skincare,Online,5369
8028,10/21/2023,Makeup,Online,6526
8029,12-01-2023,BodyCare,Offline,5285
8030,02-04-2024,Makeup,Online,6555
8031,07-02-2023,Makeup,Online,5839
8032,6/19/2023,Makeup,Offline,4534
8033,9/26/2023,BodyCare,Online,2494
8034,3/19/2023,Haircare,Online,8764
8035,4/24/2023,Skincare,Online,3978
8036,6/15/2024,Skincare,Offline,3937
8037,05-06-2023,Makeup,Online,3770
8038,06-12-2024,Makeup,Online,2073
8039,5/25/2023,Skincare,Online,7634
8040,06-03-2024,Skincare,Online,8445
8041,06-06-2023,Makeup,Offline,2605
8042,7/24/2024,Makeup,Online,2590
8043,8/29/2023,Makeup,Online,3114
8044,02-06-2023,Makeup,Online,3661
8045,10/31/2023,Makeup,Offline,5074
8046,11-07-2023,Makeup,Offline,5270
8047,08-05-2023,Makeup,Online,8230
8048,6/26/2023,Skincare,Offline,8604
8049,05-04-2023,Skincare,Offline,6288
8050,01-03-2023,Haircare,Online,2144
8051,9/13/2024,Skincare,Online,6425
8052,3/21/2023,Skincare,Offline,6039
8053,10-12-2023,Makeup,Online,9784
8054,8/19/2023,Skincare,Online,10749
8055,7/14/2024,Makeup,Online,3343
8056,04-10-2024,Haircare,Offline,7414
8057,3/19/2024,Skincare,Online,8624
8058,8/27/2023,BodyCare,Online,2165
8059,8/22/2023,BodyCare,Online,5228
8060,10-08-2024,BodyCare,Online,3499
8061,1/25/2024,Makeup,Online,8686
8062,1/25/2024,Makeup,Offline,10595
8063,5/23/2023,Makeup,Offline,3205
8064,3/14/2023,Skincare,Online,2484
8065,5/31/2024,Haircare,Offline,3617
8066,07-11-2024,Skincare,Online,8705
8067,2/24/2023,Makeup,Online,8226
8068,11/16/2024,Skincare,Online,2480
8069,02-09-2023,Skincare,Online,4749
8070,8/16/2024,BodyCare,Offline,2840
8071,01-02-2024,Makeup,Online,10048
8072,1/19/2023,Makeup,Online,3615
8073,02-09-2023,Skincare,Online,5583
8074,01-09-2024,BodyCare,Online,9415
8075,10/28/2023,Makeup,Online,10778
8076,03-06-2024,BodyCare,Online,8771
8077,2/15/2024,Makeup,Offline,10505
8078,05-06-2024,Skincare,Online,5302
8079,7/15/2024,Skincare,Online,7134
8080,01-05-2023,Makeup,Online,8809
8081,11/21/2024,Haircare,Online,3160
8082,06-08-2023,Haircare,Online,4455
8083,02-06-2023,BodyCare,Online,9098
8084,08-11-2023,Makeup,Online,4922
8085,8/14/2024,Skincare,Offline,10147
8086,5/29/2023,Makeup,Online,2781
8087,9/27/2024,Makeup,Online,10087
8088,11-10-2023,Makeup,Online,5198
8089,12-05-2023,Makeup,Offline,935
8090,4/28/2023,Haircare,Offline,5212
8091,05-01-2023,Skincare,Offline,5564
8092,11/13/2023,Makeup,Offline,2370
8093,11/13/2023,Skincare,Online,6191
8094,8/17/2023,Skincare,Offline,3871
8095,3/15/2024,Makeup,Offline,5335
8096,3/21/2024,Makeup,Offline,10718
8097,08-02-2023,Haircare,Online,7282
8098,10/16/2023,Haircare,Offline,1659
8099,09-04-2023,Skincare,Offline,3654
8100,12/20/2023,BodyCare,Online,10353
8101,10/30/2023,Makeup,Online,7035
8102,08-04-2024,BodyCare,Offline,8009
8103,8/23/2023,BodyCare,Offline,6894
8104,6/13/2024,Skincare,Online,3667
8105,06-05-2023,Skincare,Offline,8166
8106,5/19/2023,Haircare,Offline,4337
8107,3/28/2023,BodyCare,Online,9842
8108,8/31/2023,BodyCare,Online,7201
8109,11/22/2023,Makeup,Offline,9779
8110,10-03-2023,Makeup,Online,6086
8111,10/14/2024,Makeup,Offline,655
8112,1/19/2024,Makeup,Online,8646
8113,8/13/2024,Skincare,Online,7489
8114,3/28/2024,BodyCare,Offline,10363
8115,2/25/2023,Makeup,Online,8023
8116,5/13/2024,Makeup,Offline,4139
8117,09-07-2024,BodyCare,Offline,7290
8118,7/22/2024,BodyCare,Online,4613
8119,6/30/2024,Makeup,Online,10915
8120,09-05-2023,Skincare,Online,454
8121,12-09-2023,Skincare,Online,4996
8122,02-11-2024,Makeup,Online,5326
8123,03-02-2023,Makeup,Offline,1826
8124,11-08-2023,BodyCare,Online,8340
8125,10/29/2024,Skincare,Online,5245
8126,1/15/2024,Makeup,Online,10347
8127,05-07-2023,Skincare,Online,804
8128,3/13/2023,Makeup,Online,1027
8129,9/18/2024,Makeup,Online,7597
8130,3/18/2023,Skincare,Offline,9047
8131,01-11-2024,BodyCare,Offline,2837
8132,8/18/2024,Makeup,Online,7567
8133,10/21/2023,Haircare,Online,2535
8134,8/17/2023,Makeup,Online,10114
8135,6/19/2023,Skincare,Offline,7694
8136,1/29/2024,BodyCare,Offline,1291
8137,6/27/2024,BodyCare,Online,9349
8138,07-06-2023,Skincare,Online,6456
8139,10/16/2024,Skincare,Offline,9685
8140,01-08-2023,BodyCare,Offline,3770
8141,4/29/2023,Skincare,Online,7374
8142,10-07-2024,Skincare,Online,10550
8143,10/31/2023,BodyCare,Offline,4139
8144,5/31/2023,BodyCare,Online,8163
8145,2/13/2024,Makeup,Offline,2124
8146,4/16/2024,Makeup,Online,8827
8147,06-07-2024,Skincare,Offline,9733
8148,03-04-2024,Skincare,Offline,2416
8149,2/17/2023,Makeup,Offline,4487
8150,05-09-2024,BodyCare,Online,872
8151,10-10-2024,Makeup,Online,8178
8152,4/18/2024,Makeup,Offline,7673
8153,10-05-2024,Makeup,Online,5291
8154,11-12-2023,Skincare,Online,1138
8155,9/24/2024,Haircare,Offline,6616
8156,3/23/2023,Makeup,Online,1883
8157,07-05-2023,Makeup,Offline,9002
8158,08-07-2023,Makeup,Online,8289
8159,10/23/2023,Makeup,Offline,6385
8160,1/31/2023,Skincare,Online,8514
8161,05-09-2023,Skincare,Online,9249
8162,10-05-2023,Haircare,Offline,4205
8163,6/21/2023,Skincare,Offline,10371
8164,6/22/2024,Skincare,Online,1063
8165,2/13/2024,Haircare,Online,3165
8166,07-03-2023,BodyCare,Offline,9603
8167,10-02-2024,Haircare,Online,9156
8168,4/26/2024,Skincare,Online,1750
8169,11/25/2023,Makeup,Online,6194
8170,5/13/2023,BodyCare,Online,1226
8171,8/30/2024,Makeup,Online,9614
8172,05-08-2023,Skincare,Offline,7280
8173,5/29/2023,Makeup,Online,2803
8174,03-09-2024,BodyCare,Online,10740
8175,1/25/2024,Makeup,Offline,4047
8176,7/27/2023,BodyCare,Online,6776
8177,3/15/2023,Makeup,Offline,3482
8178,08-10-2023,BodyCare,Online,10406
8179,12/23/2023,Haircare,Online,2075
8180,6/28/2024,Makeup,Offline,7707
8181,03-02-2023,Haircare,Online,1144
8182,11-02-2024,Skincare,Offline,2290
8183,12/16/2023,Skincare,Online,1580
8184,12/23/2023,BodyCare,Offline,10921
8185,02-11-2024,Makeup,Online,4584
8186,09-05-2024,Skincare,Offline,2849
8187,5/23/2024,Makeup,Offline,6647
8188,6/22/2023,Makeup,Offline,3892
8189,03-05-2023,Makeup,Online,6573
8190,7/14/2023,Skincare,Online,8636
8191,7/31/2024,Skincare,Offline,981
8192,7/20/2024,Makeup,Online,2640
8193,2/27/2024,Makeup,Offline,7701
8194,4/18/2024,Makeup,Online,3876
8195,09-02-2023,BodyCare,Online,2743
8196,1/15/2024,Makeup,Offline,3563
8197,01-09-2024,Makeup,Online,3727
8198,4/19/2023,Makeup,Online,2585
8199,9/23/2024,Makeup,Online,6265
8200,7/26/2023,Haircare,Online,7236
8201,10/21/2024,Skincare,Offline,10794
8202,11/17/2023,Skincare,Offline,9172
8203,9/23/2023,Makeup,Online,9377
8204,3/28/2023,Makeup,Online,4362
8205,10-03-2023,Makeup,Offline,10831
8206,2/21/2024,Haircare,Online,4099
8207,3/23/2023,Skincare,Online,8087
8208,1/29/2023,Makeup,Online,3090
8209,06-11-2023,Skincare,Online,3907
8210,08-11-2023,Skincare,Online,9144
8211,6/19/2023,Makeup,Online,6083
8212,7/26/2023,Makeup,Online,4521
8213,1/15/2023,Makeup,Online,3573
8214,7/28/2024,Skincare,Offline,5933
8215,07-08-2024,BodyCare,Offline,4957
8216,02-04-2023,Makeup,Offline,5426
8217,03-08-2023,Skincare,Online,10134
8218,7/22/2024,Skincare,Online,4669
8219,1/20/2023,Makeup,Online,3761
8220,3/23/2023,Skincare,Online,1740
8221,9/23/2023,Haircare,Online,6524
8222,8/20/2024,Skincare,Offline,1019
8223,8/26/2023,Skincare,Offline,2587
8224,4/25/2023,Haircare,Offline,7337
8225,06-08-2023,Makeup,Online,8109
8226,6/13/2024,BodyCare,Online,8246
8227,11/15/2024,Skincare,Online,10334
8228,3/21/2023,Skincare,Offline,6477
8229,10/29/2024,Skincare,Online,8390
8230,08-03-2023,Haircare,Online,6435
8231,7/21/2023,Haircare,Online,6655
8232,3/24/2023,Skincare,Offline,2806
8233,2/27/2024,Skincare,Online,2288
8234,1/30/2024,Skincare,Offline,4229
8235,2/17/2023,Makeup,Online,2985
8236,8/17/2023,Skincare,Online,9338
8237,4/21/2024,Makeup,Online,2285
8238,2/18/2023,Skincare,Offline,6865
8239,10-03-2024,Makeup,Offline,2829
8240,11/26/2023,Skincare,Online,2999
8241,4/27/2024,BodyCare,Online,4948
8242,07-10-2023,Haircare,Online,3658
8243,6/28/2023,BodyCare,Offline,1010
8244,06-05-2023,Makeup,Online,2025
8245,05-11-2023,Haircare,Online,1425
8246,04-01-2023,Skincare,Online,6377
8247,12/14/2023,Skincare,Online,8557
8248,03-03-2023,Makeup,Online,5773
8249,5/28/2023,Haircare,Online,4474
8250,09-04-2024,Haircare,Online,10861
8251,07-04-2024,Skincare,Online,5678
8252,11/16/2024,Skincare,Online,3024
8253,11-12-2024,Skincare,Offline,6586
8254,4/20/2023,Skincare,Online,7508
8255,08-09-2023,Skincare,Offline,10271
8256,4/20/2024,BodyCare,Online,8229
8257,3/28/2024,Makeup,Online,6205
8258,6/19/2024,Makeup,Offline,1207
8259,3/29/2023,Makeup,Online,1785
8260,10/21/2024,Makeup,Offline,499
8261,4/14/2024,Skincare,Online,6968
8262,3/30/2023,Makeup,Online,2100
8263,06-09-2024,Skincare,Offline,9744
8264,5/19/2023,Haircare,Offline,7566
8265,5/31/2024,Makeup,Online,478
8266,03-04-2023,BodyCare,Offline,2124
8267,1/21/2024,BodyCare,Online,4587
8268,08-02-2024,Skincare,Online,6671
8269,3/31/2024,Makeup,Offline,2831
8270,01-02-2024,Makeup,Online,3007
8271,9/17/2024,Makeup,Online,2340
8272,7/29/2024,Makeup,Online,2928
8273,02-04-2023,Makeup,Online,2700
8274,4/14/2024,BodyCare,Online,4964
8275,02-06-2023,Makeup,Online,2402
8276,6/22/2024,BodyCare,Online,6935
8277,3/19/2023,Makeup,Offline,778
8278,9/27/2023,Makeup,Online,3688
8279,09-04-2023,Skincare,Offline,5478
8280,11/26/2023,Haircare,Offline,5514
8281,4/26/2024,BodyCare,Online,3650
8282,6/24/2023,Makeup,Offline,8819
8283,12/18/2023,Skincare,Online,6633
8284,7/28/2024,Makeup,Online,9755
8285,3/19/2023,Skincare,Online,5828
8286,09-01-2024,Skincare,Online,4737
8287,05-09-2024,Skincare,Online,9010
8288,08-07-2024,Skincare,Online,9594
8289,1/28/2024,Makeup,Offline,422
8290,1/30/2024,Makeup,Online,3869
8291,03-02-2023,BodyCare,Offline,3144
8292,03-12-2024,Makeup,Offline,1115
8293,02-04-2023,Haircare,Online,9725
8294,9/27/2024,Skincare,Online,5218
8295,7/24/2023,BodyCare,Offline,5758
8296,2/23/2024,Makeup,Online,9729
8297,4/18/2024,BodyCare,Offline,2140
8298,10-02-2024,Makeup,Online,3669
8299,5/13/2023,Skincare,Offline,7704
8300,12/17/2023,BodyCare,Online,2486
8301,8/20/2023,Makeup,Online,1035
8302,4/13/2024,Skincare,Online,5078
8303,06-04-2024,Skincare,Online,5239
8304,03-01-2024,Makeup,Online,6221
8305,5/20/2023,BodyCare,Offline,1587
8306,7/17/2023,Makeup,Offline,9613
8307,3/23/2024,Haircare,Online,10474
8308,08-10-2024,Makeup,Offline,10664
8309,01-07-2023,Makeup,Offline,10751
8310,10-12-2023,Makeup,Offline,4908
8311,9/26/2024,Makeup,Online,9751
8312,1/22/2024,Makeup,Online,10048
8313,02-12-2023,Skincare,Offline,9192
8314,08-07-2023,Makeup,Offline,9138
8315,03-05-2024,Makeup,Online,7227
8316,6/23/2024,Makeup,Online,4859
8317,2/25/2023,Skincare,Online,8426
8318,3/25/2024,BodyCare,Online,10901
8319,12-06-2023,BodyCare,Online,8794
8320,09-11-2023,Skincare,Offline,5402
8321,06-04-2023,Makeup,Offline,7546
8322,4/28/2024,Makeup,Online,9439
8323,6/14/2024,Skincare,Online,7430
8324,11/14/2024,Skincare,Online,4056
8325,1/26/2023,BodyCare,Offline,6339
8326,7/28/2024,Skincare,Online,10257
8327,08-03-2024,Makeup,Online,1979
8328,10-05-2024,Skincare,Offline,3723
8329,07-10-2023,Makeup,Online,4555
8330,11/28/2024,Makeup,Online,7598
8331,07-03-2024,Skincare,Online,803
8332,4/28/2023,Makeup,Online,7037
8333,11/13/2024,Skincare,Online,3039
8334,6/27/2024,Skincare,Online,9455
8335,11/17/2024,Makeup,Online,10271
8336,07-04-2024,Makeup,Offline,7602
8337,9/28/2023,Makeup,Online,10766
8338,04-04-2023,Skincare,Online,9844
8339,09-05-2023,Makeup,Online,8857
8340,1/17/2023,BodyCare,Offline,1564
8341,4/26/2024,Skincare,Online,3448
8342,11-01-2024,Skincare,Online,9658
8343,8/29/2024,Skincare,Online,7364
8344,7/26/2024,Makeup,Offline,8046
8345,8/29/2023,BodyCare,Online,7968
8346,10-10-2024,Skincare,Offline,10081
8347,04-02-2023,Makeup,Online,8707
8348,3/29/2024,BodyCare,Offline,934
8349,8/27/2024,BodyCare,Online,1040
8350,3/21/2023,Skincare,Online,5961
8351,3/30/2024,Skincare,Online,8429
8352,7/15/2024,Makeup,Offline,2709
8353,3/29/2023,Makeup,Online,9925
8354,8/30/2023,Makeup,Online,10731
8355,5/16/2024,Skincare,Online,4498
8356,11/17/2024,Makeup,Online,1454
8357,9/22/2024,Skincare,Online,1035
8358,09-08-2023,Makeup,Offline,4631
8359,06-08-2023,BodyCare,Offline,3789
8360,11/30/2023,Skincare,Offline,8873
8361,3/19/2023,Makeup,Online,2656
8362,3/30/2023,Haircare,Online,7521
8363,02-11-2024,Haircare,Offline,7153
8364,04-01-2023,Skincare,Online,10956
8365,08-12-2023,Makeup,Online,8655
8366,8/15/2023,Makeup,Online,3973
8367,6/14/2024,Haircare,Online,10084
8368,04-04-2024,Makeup,Online,5001
8369,2/16/2024,Haircare,Online,1949
8370,1/24/2023,Skincare,Online,9096
8371,4/17/2024,Skincare,Offline,4599
8372,10/25/2024,Makeup,Online,3401
8373,04-06-2023,BodyCare,Online,4768
8374,5/23/2023,Skincare,Online,6729
8375,03-01-2024,BodyCare,Online,974
8376,01-05-2024,BodyCare,Online,3521
8377,9/21/2024,BodyCare,Offline,10980
8378,4/29/2023,Haircare,Offline,10913
8379,8/15/2023,Haircare,Online,5104
8380,08-03-2024,Haircare,Offline,9300
8381,09-04-2024,Makeup,Online,9539
8382,03-07-2024,Skincare,Offline,3597
8383,1/22/2024,Skincare,Offline,1517
8384,10/27/2023,Skincare,Offline,8815
8385,8/18/2024,Skincare,Online,4363
8386,01-12-2023,Makeup,Online,8018
8387,9/26/2024,Haircare,Online,9538
8388,10/25/2023,Makeup,Offline,666
8389,11-08-2023,Makeup,Offline,2659
8390,12/20/2023,Skincare,Online,2886
8391,11-02-2023,Skincare,Online,794
8392,11/19/2024,Skincare,Online,9887
8393,02-12-2024,Makeup,Online,9698
8394,5/21/2023,Makeup,Online,4223
8395,05-08-2024,Skincare,Online,3400
8396,5/18/2023,Skincare,Online,9797
8397,1/22/2024,BodyCare,Online,4404
8398,07-06-2024,Skincare,Offline,8497
8399,07-12-2024,Skincare,Online,8035
8400,10/31/2024,Makeup,Offline,6475
8401,11/26/2023,Makeup,Online,8046
8402,11-05-2023,Skincare,Online,3972
8403,09-03-2024,Makeup,Online,4102
8404,5/22/2023,Skincare,Online,7382
8405,3/14/2024,Makeup,Offline,3208
8406,12/27/2023,Haircare,Online,9614
8407,2/26/2024,Makeup,Offline,6851
8408,3/18/2023,BodyCare,Offline,5665
8409,1/13/2023,Skincare,Offline,9231
8410,7/18/2024,Skincare,Offline,1478
8411,6/17/2023,Makeup,Online,6772
8412,2/14/2023,Makeup,Offline,6073
8413,5/29/2023,Skincare,Offline,3296
8414,02-08-2023,Skincare,Online,862
8415,7/26/2023,Skincare,Offline,10152
8416,1/28/2024,Skincare,Online,4967
8417,05-03-2024,Makeup,Online,9649
8418,6/15/2023,Makeup,Offline,1503
8419,7/18/2023,Makeup,Online,4690
8420,2/25/2024,Makeup,Online,7639
8421,1/15/2024,Skincare,Offline,5068
8422,8/18/2024,Makeup,Offline,7860
8423,7/14/2024,Skincare,Online,1371
8424,09-02-2024,Makeup,Online,4578
8425,12-10-2023,Makeup,Online,10555
8426,2/24/2023,Makeup,Online,9972
8427,9/28/2023,Makeup,Online,9677
8428,4/23/2023,Skincare,Online,10157
8429,8/13/2023,BodyCare,Online,3687
8430,6/13/2024,Skincare,Online,8332
8431,1/18/2023,Skincare,Online,8958
8432,03-12-2023,Makeup,Offline,6819
8433,01-08-2024,Makeup,Online,4019
8434,11-08-2023,Skincare,Offline,4993
8435,8/27/2024,Makeup,Offline,3772
8436,1/18/2024,BodyCare,Online,9019
8437,3/19/2023,Skincare,Online,2271
8438,2/24/2024,Makeup,Offline,2300
8439,10-11-2024,Haircare,Online,6100
8440,10/22/2024,BodyCare,Offline,4446
8441,11/19/2024,Haircare,Online,1275
8442,05-05-2023,Makeup,Online,4168
8443,12-09-2023,Skincare,Offline,2333
8444,11/23/2023,BodyCare,Offline,5868
8445,08-10-2024,BodyCare,Online,8705
8446,4/26/2023,Skincare,Offline,8945
8447,04-06-2024,Haircare,Online,2357
8448,1/24/2023,Makeup,Online,9808
8449,2/27/2023,Haircare,Offline,10775
8450,9/14/2024,Makeup,Offline,6063
8451,10/25/2024,BodyCare,Offline,603
8452,01-12-2024,Makeup,Online,5495
8453,1/24/2023,Makeup,Offline,6643
8454,09-06-2023,BodyCare,Online,2186
8455,7/13/2024,Skincare,Offline,2659
8456,1/14/2024,Makeup,Online,7851
8457,9/24/2023,Makeup,Online,4446
8458,4/21/2024,Skincare,Offline,6134
8459,04-11-2023,Makeup,Online,2864
8460,8/30/2024,Makeup,Online,7272
8461,7/14/2024,BodyCare,Online,10757
8462,06-02-2024,BodyCare,Online,3507
8463,9/26/2024,Skincare,Online,2604
8464,3/13/2023,Skincare,Online,9052
8465,8/23/2023,Makeup,Online,7202
8466,11-06-2024,Skincare,Online,8509
8467,04-08-2023,Makeup,Online,6103
8468,3/26/2023,Makeup,Offline,6709
8469,7/20/2024,Makeup,Online,7619
8470,08-01-2023,Makeup,Offline,7364
8471,1/14/2024,Haircare,Offline,7606
8472,07-05-2023,Makeup,Offline,10574
8473,06-12-2024,Skincare,Online,7394
8474,10/18/2024,Skincare,Offline,2002
8475,06-02-2023,Haircare,Online,10835
8476,12/24/2023,Makeup,Online,8512
8477,1/17/2024,Makeup,Offline,10766
8478,1/21/2024,BodyCare,Offline,7948
8479,3/26/2024,Skincare,Offline,6378
8480,3/21/2024,BodyCare,Online,1742
8481,10/27/2023,Makeup,Online,4846
8482,3/24/2024,Makeup,Offline,8707
8483,5/21/2024,BodyCare,Offline,4568
8484,11-10-2024,Haircare,Online,6205
8485,06-11-2024,BodyCare,Online,1941
8486,08-08-2024,Makeup,Online,1711
8487,9/22/2023,Makeup,Offline,3812
8488,07-11-2024,Skincare,Offline,1113
8489,04-04-2024,Makeup,Offline,1228
8490,7/27/2023,Makeup,Offline,9817
8491,09-06-2024,Skincare,Online,3014
8492,6/17/2023,Makeup,Offline,3989
8493,11-12-2024,BodyCare,Online,1525
8494,07-03-2024,Skincare,Online,7221
8495,2/22/2023,Makeup,Offline,6451
8496,02-12-2023,BodyCare,Online,6946
8497,02-05-2023,Skincare,Online,4923
8498,8/20/2024,Skincare,Offline,7979
8499,03-06-2023,Makeup,Offline,9595
8500,12-12-2023,Makeup,Offline,5376
8501,1/16/2023,Makeup,Offline,5364
8502,3/14/2023,Skincare,Online,8098
8503,7/25/2023,Skincare,Online,9210
8504,3/29/2024,BodyCare,Online,9297
8505,06-09-2023,Makeup,Online,6284
8506,11/30/2023,Makeup,Online,3687
8507,11-05-2023,Skincare,Online,7135
8508,11-11-2024,Skincare,Online,4577
8509,8/18/2023,BodyCare,Online,8595
8510,9/30/2023,Haircare,Offline,7887
8511,05-12-2023,Makeup,Offline,9263
8512,10/15/2024,Makeup,Online,4525
8513,10/20/2023,Skincare,Offline,7566
8514,08-02-2023,Makeup,Offline,7854
8515,08-09-2023,Makeup,Offline,6365
8516,6/17/2023,BodyCare,Online,5662
8517,9/22/2023,Makeup,Online,3306
8518,11/25/2023,Skincare,Online,10503
8519,1/19/2024,Skincare,Online,835
8520,6/26/2024,Makeup,Online,10904
8521,02-12-2024,Skincare,Online,9406
8522,9/27/2024,Skincare,Online,10472
8523,11-07-2023,Skincare,Offline,8945
8524,10/17/2023,Haircare,Online,6753
8525,9/22/2023,Skincare,Online,7072
8526,11/27/2024,Makeup,Online,5721
8527,1/29/2023,BodyCare,Online,9769
8528,4/20/2024,Skincare,Online,2905
8529,01-02-2023,Skincare,Online,3038
8530,08-11-2024,Makeup,Online,8883
8531,4/21/2023,Makeup,Offline,8209
8532,8/26/2024,Skincare,Offline,5280
8533,03-07-2024,BodyCare,Online,8176
8534,11/19/2024,Makeup,Online,5591
8535,04-12-2023,Makeup,Online,2338
8536,03-08-2023,Haircare,Online,4594
8537,1/27/2024,Makeup,Online,561
8538,01-01-2024,BodyCare,Online,3929
8539,05-02-2023,Skincare,Online,625
8540,2/27/2023,Skincare,Offline,9918
8541,12-09-2023,Haircare,Online,6606
8542,12-06-2023,Skincare,Offline,7897
8543,8/27/2024,Makeup,Offline,10301
8544,03-02-2023,Haircare,Online,2655
8545,6/29/2023,Makeup,Offline,4079
8546,8/29/2024,Skincare,Online,8005
8547,10-10-2024,Skincare,Online,9206
8548,05-12-2024,BodyCare,Online,6437
8549,8/19/2024,BodyCare,Online,7373
8550,5/20/2023,Makeup,Offline,2879
8551,07-06-2024,Haircare,Offline,9581
8552,1/25/2024,Haircare,Online,481
8553,11-12-2024,Skincare,Offline,5451
8554,10-05-2023,Skincare,Online,2741
8555,7/19/2023,Skincare,Offline,9204
8556,9/27/2024,Makeup,Online,6286
8557,9/27/2023,Makeup,Online,474
8558,9/27/2023,Skincare,Offline,10311
8559,09-01-2023,Makeup,Online,6223
8560,07-08-2023,Makeup,Online,7094
8561,07-12-2024,Haircare,Offline,3667
8562,10/20/2023,Makeup,Online,733
8563,2/21/2024,Skincare,Online,4371
8564,6/30/2023,Makeup,Online,6086
8565,11-09-2023,BodyCare,Offline,2394
8566,5/16/2024,Makeup,Online,2924
8567,1/25/2023,BodyCare,Offline,5729
8568,02-12-2023,Makeup,Online,2756
8569,2/21/2023,Skincare,Offline,7843
8570,10/30/2023,Makeup,Online,2885
8571,03-07-2024,Skincare,Offline,10842
8572,3/26/2024,Makeup,Online,5686
8573,4/19/2024,Skincare,Online,1028
8574,4/14/2023,BodyCare,Online,3837
8575,05-04-2024,BodyCare,Offline,10663
8576,9/15/2023,BodyCare,Online,9459
8577,6/27/2024,Skincare,Online,6268
8578,3/18/2024,Makeup,Online,439
8579,3/25/2023,BodyCare,Online,2478
8580,4/26/2023,Makeup,Offline,6508
8581,02-09-2024,Haircare,Online,2874
8582,5/21/2023,BodyCare,Offline,8379
8583,10-11-2024,Skincare,Offline,1501
8584,4/30/2023,Skincare,Offline,3817
8585,2/23/2023,Skincare,Online,9362
8586,01-07-2023,Skincare,Online,8608
8587,7/26/2024,Skincare,Online,7928
8588,2/29/2024,BodyCare,Online,10595
8589,1/26/2024,Makeup,Offline,10103
8590,4/14/2024,Haircare,Offline,9134
8591,7/24/2023,Haircare,Offline,6421
8592,01-09-2023,Makeup,Offline,8180
8593,2/15/2023,Skincare,Online,2565
8594,04-09-2024,Haircare,Online,1732
8595,05-07-2023,BodyCare,Online,3856
8596,4/18/2023,Skincare,Online,6223
8597,8/26/2023,Makeup,Online,7454
8598,3/18/2023,Skincare,Offline,3457
8599,08-06-2023,Makeup,Offline,3414
8600,06-12-2023,Skincare,Online,6156
8601,05-07-2023,Makeup,Online,3003
8602,9/18/2024,Makeup,Online,8592
8603,8/19/2023,Haircare,Online,7171
8604,11-05-2023,Makeup,Online,6162
8605,3/15/2024,Makeup,Online,3083
8606,3/27/2023,Makeup,Online,9739
8607,10/22/2023,Makeup,Online,5661
8608,01-10-2023,Makeup,Online,1567
8609,5/26/2023,Skincare,Online,4906
8610,2/25/2024,Makeup,Online,2491
8611,11/14/2024,Makeup,Offline,1456
8612,5/26/2024,Skincare,Offline,9759
8613,10/15/2024,Makeup,Offline,4186
8614,06-06-2024,Makeup,Online,1000
8615,07-06-2024,Skincare,Offline,676
8616,11-05-2023,Skincare,Offline,5851
8617,12-03-2023,Skincare,Online,8180
8618,5/15/2023,Skincare,Online,9106
8619,06-02-2023,Makeup,Online,5079
8620,5/23/2024,Makeup,Online,7067
8621,06-02-2024,Haircare,Offline,7625
8622,05-07-2023,BodyCare,Offline,7290
8623,07-01-2024,Haircare,Online,2841
8624,3/14/2024,Skincare,Online,7345
8625,11-01-2024,Skincare,Online,10423
8626,08-12-2024,BodyCare,Online,4924
8627,3/14/2023,Makeup,Online,2677
8628,12/31/2023,Skincare,Offline,8760
8629,1/25/2023,Skincare,Online,10733
8630,04-01-2023,BodyCare,Online,2423
8631,09-05-2023,Makeup,Online,5544
8632,03-06-2024,Makeup,Online,3656
8633,4/27/2024,Makeup,Online,2984
8634,03-08-2023,Makeup,Online,9896
8635,07-02-2024,Skincare,Online,3097
8636,10/21/2024,Skincare,Online,9154
8637,01-04-2023,BodyCare,Offline,575
8638,11-05-2024,Makeup,Offline,6639
8639,07-11-2024,Makeup,Online,10732
8640,10/13/2023,Skincare,Online,7802
8641,4/29/2023,Skincare,Online,8027
8642,6/21/2023,Makeup,Online,8360
