CustomerID,website_logins/day,browsing_time/hr,email_open_rate
7477,3,4.6,3
7478,5,3.8,1
7479,7,0.6,0
7480,5,3.5,0
7481,5,3.6,5
7482,8,5.9,3
7483,6,4.9,2
7484,5,2.3,1
7485,10,3.7,0
7486,9,3.6,3
7487,7,3.2,2
7488,8,4.9,6
7489,3,2.6,0
7490,10,0.5,0
7491,8,5.1,4
7492,10,2.3,1
7493,5,2.3,6
7494,7,4.9,4
7495,1,0.6,4
7496,4,0.7,2
7497,4,4,4
7498,1,3.9,6
7499,6,4,1
7500,5,5.7,5
7501,9,2.7,2
7502,5,3.4,5
7503,7,1.4,1
7504,5,2.3,1
7505,4,5.4,4
7506,7,1.6,6
7507,7,5.5,2
7508,2,5.4,0
7509,2,4.8,5
7510,6,2.4,6
7511,7,1.9,4
7512,5,1.7,2
7513,2,3.1,3
7514,7,0.4,5
7515,7,3.5,3
7516,4,0.9,4
7517,2,3.4,5
7518,0,1.9,2
7519,4,4.7,3
7520,5,4.1,6
7521,9,0.4,3
7522,7,2.6,3
7523,0,2.8,4
7524,6,4.4,6
7525,6,1.1,6
7526,2,5.3,6
7527,9,0,1
7528,1,2,3
7529,6,4.3,1
7530,5,2.4,4
7531,6,4.8,6
7532,0,0.8,2
7533,5,5.1,3
7534,1,0.3,5
7535,0,4.5,6
7536,10,4.8,1
7537,9,3.4,5
7538,6,3.9,1
7539,3,2.8,4
7540,10,3.2,3
7541,10,4.7,2
7542,7,2.8,0
7543,10,1.2,2
7544,8,5.5,2
7545,3,1.9,6
7546,10,2.5,6
7547,1,4.9,3
7548,1,3.1,5
7549,10,1.6,5
7550,6,2.8,3
7551,2,5.7,6
7552,4,1,1
7553,2,3.7,6
7554,5,5.9,2
7555,10,2.6,5
7556,2,3.1,0
7557,0,4.7,4
7558,1,4.2,3
7559,6,5.5,4
7560,9,1.5,1
7561,1,5.6,3
7562,1,3.2,1
7563,1,3,4
7564,0,2.2,3
7565,8,0.7,0
7566,0,6,1
7567,9,4.3,3
7568,7,5.3,3
7569,5,5,2
7570,3,1.8,1
7571,6,5.7,5
7572,5,0.4,0
7573,6,4.7,4
7574,2,1.8,2
7575,9,1.8,2
7576,5,2.7,3
7577,3,5.6,4
7578,7,4.4,4
7579,0,4.8,5
7580,2,5.9,0
7581,3,0.4,4
7582,9,5.9,1
7583,9,0.3,3
7584,0,1.6,6
7585,4,4.7,2
7586,10,1.5,3
7587,0,5.9,0
7588,1,2.9,1
7589,4,2.4,3
7590,8,2.9,2
7591,0,4.1,0
7592,0,2.1,0
7593,1,0.4,4
7594,10,1.6,4
7595,1,2.5,5
7596,5,1.4,3
7597,8,1.3,3
7598,4,1.7,3
7599,6,3.9,2
7600,8,4.1,4
7601,1,1.8,5
7602,4,2.3,4
7603,3,1.9,3
7604,9,5.4,0
7605,9,5.7,3
7606,2,4.5,5
7607,9,0.8,2
7608,8,0.3,5
7609,5,1.9,6
7610,1,3,2
7611,0,3.3,1
7612,8,2.7,6
7613,3,4.9,5
7614,7,4.4,6
7615,0,4.7,0
7616,4,0.8,3
7617,9,2,0
7618,3,3,6
7619,1,4.7,2
7620,9,1.9,3
7621,2,0,1
7622,6,4.8,6
7623,5,5.4,2
7624,9,1.3,0
7625,2,5.5,3
7626,6,2.7,1
7627,3,3.1,2
7628,4,5.4,6
7629,9,0.8,3
7630,6,5.6,4
7631,7,5.9,1
7632,10,0.7,1
7633,10,3.2,2
7634,4,0.3,3
7635,5,2.1,6
7636,9,5.1,3
7637,0,4.1,1
7638,4,2.1,6
7639,3,2.2,2
7640,3,4.8,1
7641,7,2,4
7642,3,5.4,0
7643,4,2.5,0
7644,2,5.2,5
7645,1,2.7,6
7646,9,5.9,5
7647,4,4.8,2
7648,8,0.5,1
7649,7,1.4,4
7650,0,0.7,0
7651,7,4.4,4
7652,4,0.3,6
7653,3,2,0
7654,4,1.3,5
7655,5,5.9,2
7656,8,0,6
7657,2,4.1,3
7658,5,3.8,1
7659,1,3.4,4
7660,3,3.3,6
7661,4,1.8,2
7662,3,3,3
7663,1,5.2,4
7664,8,5.2,6
7665,3,4.9,4
7666,10,4.2,3
7667,9,5.4,0
7668,10,1.9,1
7669,3,3.2,1
7670,2,3.1,6
7671,10,3,4
7672,10,2.5,5
7673,3,5.4,3
7674,9,1.3,2
7675,0,4.5,4
7676,6,5.1,4
7677,7,2,4
7678,2,2.8,0
7679,5,0.7,2
7680,5,0.1,2
7681,2,3.5,3
7682,3,5.3,6
7683,6,3.1,4
7684,6,1.9,4
7685,4,2,6
7686,10,1.8,4
7687,2,2.4,2
7688,5,4,2
7689,5,2.4,1
7690,1,2.3,4
7691,2,0.3,0
7692,6,2,2
7693,10,4.9,6
7694,4,2.3,4
7695,1,2.4,5
7696,8,3.9,5
7697,5,3.9,1
7698,1,3.6,1
7699,10,3,0
7700,9,5.3,2
7701,1,4.9,0
7702,8,2.6,2
7703,3,3.3,2
7704,4,5.3,2
7705,0,1.5,3
7706,1,0.3,4
7707,3,1,5
7708,6,2.1,6
7709,4,2.5,0
7710,7,5.6,6
7711,0,5.5,0
7712,4,0.5,1
7713,5,4.8,2
7714,3,1,3
7715,8,5.8,6
7716,4,0.3,0
7717,2,5.8,2
7718,0,0.8,3
7719,1,2.2,4
7720,1,2.1,2
7721,5,0.2,1
7722,9,5.8,2
7723,1,0.3,0
7724,0,2.9,5
7725,4,0.6,0
7726,7,5.4,3
7727,10,5.1,2
7728,6,3.4,1
7729,8,0.1,2
7730,6,5.5,3
7731,10,0.5,6
7732,1,1.9,3
7733,7,1.3,2
7734,0,5.4,3
7735,8,5.4,1
7736,0,2.4,0
7737,5,3.4,2
7738,0,1,1
7739,1,3.3,6
7740,3,4.7,4
7741,3,4.6,6
7742,9,5.9,6
7743,5,0,1
7744,10,4,6
7745,7,2.2,6
7746,7,0.3,6
7747,5,5.9,0
7748,5,4.8,1
7749,0,2.5,3
7750,7,4.2,5
7751,9,1.5,1
7752,2,2.4,4
7753,5,0.8,5
7754,0,3.7,3
7755,9,4.3,1
7756,0,4.5,5
7757,3,2.7,4
7758,2,3.9,3
7759,8,5.5,0
7760,6,2.1,3
7761,9,6,3
7762,0,3.6,0
7763,8,4.8,3
7764,6,2.5,5
7765,1,5.8,1
7766,6,5.4,5
7767,9,5.4,5
7768,3,1.9,6
7769,4,0.8,4
7770,8,4.9,0
7771,1,1.1,1
7772,10,4.4,2
7773,1,2.8,2
7774,9,0,5
7775,9,0.5,5
7776,9,0.4,1
7777,6,2.5,3
7778,2,3.6,6
7779,5,2.7,6
7780,9,5.4,5
7781,6,1.7,2
7782,0,4.4,6
7783,1,4.2,1
7784,1,3.3,5
7785,10,0.9,2
7786,5,4.4,1
7787,6,3.1,2
7788,4,5.2,2
7789,5,0.3,1
7790,1,2.4,6
7791,5,0.7,0
7792,4,1.1,4
7793,7,3,6
7794,5,4,2
7795,4,5,3
7796,10,1.6,6
7797,8,2.5,5
7798,7,4.7,1
7799,3,4.3,3
7800,0,2.3,4
7801,4,1.2,2
7802,9,0.4,6
7803,3,5.5,1
7804,5,0.6,4
7805,4,3.6,5
7806,8,3,0
7807,1,5.4,1
7808,3,2.9,0
7809,5,4.3,1
7810,0,3.4,3
7811,4,1.1,3
7812,10,5.2,0
7813,10,0.3,5
7814,1,2.8,0
7815,6,0.6,2
7816,3,1.7,3
7817,2,2.6,5
7818,3,0.2,2
7819,0,5.8,4
7820,3,0.4,6
7821,10,4.8,5
7822,5,3.5,2
7823,6,3,4
7824,3,5.7,6
7825,8,4.5,6
7826,9,0.3,4
7827,0,1.7,2
7828,4,1.3,3
7829,3,0.4,6
7830,7,5.1,0
7831,6,3.5,3
7832,7,5.5,0
7833,7,3.9,6
7834,2,3.7,1
7835,2,5,3
7836,7,4.1,2
7837,5,4.1,1
7838,2,2.6,5
7839,1,3.8,0
7840,10,3.3,6
7841,8,0.6,0
7842,7,4.4,1
7843,10,0.2,0
7844,1,2.4,4
7845,2,5.2,3
7846,8,3.5,6
7847,8,3,2
7848,1,1.6,6
7849,7,4.9,0
7850,8,1.3,6
7851,3,0.2,3
7852,6,2.4,6
7853,10,3.9,1
7854,8,2.3,5
7855,1,4.3,3
7856,7,0.4,6
7857,4,0.2,1
7858,7,0.4,4
7859,2,3.5,3
7860,1,1.6,1
7861,8,3.1,6
7862,10,0.3,4
7863,1,5.4,2
7864,7,4.2,6
7865,4,1.5,5
7866,10,5.9,6
7867,1,0.8,6
7868,2,2.6,0
7869,2,5.1,4
7870,8,5.8,2
7871,4,0.7,4
7872,8,0.7,0
7873,6,3.1,5
7874,5,6,5
7875,10,2.3,2
7876,6,3.3,2
7877,5,1.9,3
7878,2,2.8,5
7879,8,5,0
7880,8,0.3,0
7881,6,1.4,5
7882,6,0.7,3
7883,9,4.2,3
7884,6,3.2,5
7885,0,2.3,0
7886,6,4.9,3
7887,0,2.8,6
7888,3,5,4
7889,1,3.2,6
7890,5,0.6,4
7891,3,3.7,2
7892,7,2.9,1
7893,3,2.7,2
7894,4,1.5,3
7895,6,5,1
7896,10,5.4,3
7897,6,5.1,5
7898,5,5,0
7899,8,3.6,6
7900,8,4.7,2
7901,10,0.7,6
7902,4,5,6
7903,9,3.6,4
7904,0,2.7,5
7905,0,3.7,3
7906,0,1.7,5
7907,1,0.7,6
7908,0,2.3,3
7909,9,0.5,3
7910,3,2.9,3
7911,9,1.8,5
7912,7,3.1,5
7913,5,3,4
7914,6,3.4,2
7915,2,5,2
7916,8,3.7,5
7917,5,1.4,1
7918,0,1.7,3
7919,7,3.6,2
7920,6,0.1,3
7921,2,1.2,5
7922,5,3.5,1
7923,2,1,2
7924,8,1.1,1
7925,9,1,6
7926,1,4.3,3
7927,9,5.3,5
7928,6,2.3,6
7929,5,4.8,6
7930,8,3.3,2
7931,9,2.2,6
7932,1,2.4,6
7933,10,1.4,4
7934,4,0.5,3
7935,2,3.5,6
7936,1,0.8,1
7937,3,0.7,3
7938,7,0.8,4
7939,4,1.4,4
7940,1,2.6,2
7941,0,5.4,2
7942,4,5.5,0
7943,7,5.6,4
7944,0,3.9,6
7945,5,1.3,5
7946,1,1.7,2
7947,5,3.8,0
7948,7,5.7,5
7949,8,2.8,1
7950,0,4,2
7951,7,5.2,4
7952,9,1.4,4
7953,8,3.4,0
7954,10,1.6,3
7955,2,3.8,1
7956,3,1.8,0
7957,10,5.1,1
7958,6,1.8,5
7959,3,3.7,2
7960,7,3,0
7961,7,4.1,3
7962,0,4.1,6
7963,8,1.2,2
7964,1,3.3,1
7965,3,5.4,2
7966,4,5.4,4
7967,0,2.7,0
7968,2,3.8,4
7969,1,4.1,0
7970,9,1.4,2
7971,8,4.5,6
7972,10,3.2,3
7973,1,2.7,3
7974,10,2.6,1
7975,7,1.1,2
7976,3,4.4,6
7977,0,2.7,4
7978,2,1.6,6
7979,7,3.1,2
7980,10,4.9,0
7981,5,4.5,6
7982,8,2,4
7983,6,1.8,6
7984,0,3.4,1
7985,9,3.4,6
7986,10,4.1,1
7987,10,1,4
7988,7,4.1,1
7989,10,0.3,0
7990,4,2.4,3
7991,1,4.7,4
7992,3,1.2,6
7993,7,3,4
7994,4,1,5
7995,1,1.8,4
7996,2,0.2,4
7997,9,3.8,4
7998,2,3.3,0
7999,3,5,4
8000,2,5.2,3
8001,6,4.2,1
8002,1,2.5,3
8003,9,2.3,5
8004,6,2,4
8005,0,1,2
8006,3,3.4,5
8007,2,5.3,6
8008,4,4.1,1
8009,7,3.8,5
8010,1,4.5,3
8011,0,2.7,1
8012,8,0.3,0
8013,0,5.4,0
8014,8,2.7,5
8015,2,4.3,4
8016,3,3.8,0
8017,0,0.1,6
8018,8,2.5,2
8019,6,2.8,4
8020,3,1.4,4
8021,2,4.5,3
8022,6,4.1,0
8023,3,5.6,1
8024,7,4.1,1
8025,8,1.9,6
8026,5,5.2,0
8027,7,0.2,2
8028,2,1.5,4
8029,3,1.8,2
8030,4,1.6,4
8031,6,2.1,3
8032,4,4.9,0
8033,7,5.4,6
8034,10,5.4,0
8035,0,5.7,6
8036,3,1.5,6
8037,3,4.1,0
8038,10,4.3,5
8039,0,0.4,5
8040,4,1.3,0
8041,8,3.6,0
8042,9,0.2,0
8043,10,0.2,2
8044,6,5.7,0
8045,4,2.6,3
8046,2,2.1,2
8047,8,5.8,6
8048,1,3.1,1
8049,0,6,2
8050,0,2.9,2
8051,4,4.8,1
8052,10,1.6,2
8053,8,5.7,1
8054,8,2.9,1
8055,7,1.8,0
8056,4,1.3,1
8057,2,5.8,0
8058,5,3.1,3
8059,6,5.2,5
8060,1,4.2,0
8061,5,1.2,5
8062,3,3.3,0
8063,7,4.8,6
8064,6,5.4,2
8065,0,0.7,4
8066,5,2.2,1
8067,9,5.9,4
8068,4,3.2,3
8069,3,5.8,1
8070,10,2,0
8071,0,2,6
8072,5,0.6,5
8073,1,2.8,1
8074,8,2.2,0
8075,3,0,4
8076,6,2.5,2
8077,8,4.3,1
8078,5,4.7,0
8079,1,5.3,1
8080,7,5.6,0
8081,7,2.2,0
8082,7,5.9,3
8083,7,2.8,1
8084,2,3.9,4
8085,4,1.7,3
8086,9,6,5
8087,2,0.8,3
8088,10,4.1,5
8089,4,1.5,3
8090,2,4.4,4
8091,3,0.5,6
8092,6,5.5,6
8093,10,2.3,1
8094,2,2.3,6
8095,1,2.9,4
8096,6,1.6,4
8097,7,3.2,1
8098,10,1.5,6
8099,10,4,3
8100,6,4.4,2
8101,5,5.7,1
8102,0,3.6,2
8103,1,0.7,3
8104,3,5.2,4
8105,1,2,1
8106,5,5,2
8107,4,5.3,4
8108,2,5.1,0
8109,0,4.6,5
8110,6,0.5,0
8111,5,3.6,1
8112,0,1.6,4
8113,9,3,0
8114,9,3.8,4
8115,9,5.6,3
8116,10,4.1,2
8117,2,5.7,0
8118,1,3.7,6
8119,4,2.4,2
8120,2,3.1,5
8121,2,0.5,6
8122,6,4.1,1
8123,6,3.3,3
8124,10,4.6,0
8125,6,5.2,6
8126,7,4.7,1
8127,6,3.8,1
8128,8,4.4,5
8129,5,2.2,3
8130,6,1.3,5
8131,3,0.8,1
8132,3,3.8,1
8133,3,2.9,3
8134,7,0.1,0
8135,1,0.3,1
8136,3,1.7,2
8137,7,1.6,2
8138,2,0.1,1
8139,7,0.7,1
8140,10,1.6,6
8141,9,2.5,4
8142,0,4.1,6
8143,10,1.8,6
8144,8,5.5,1
8145,6,5.4,6
8146,5,4.1,2
8147,6,5.7,4
8148,10,3.6,4
8149,7,3.2,4
8150,10,4.7,1
8151,6,1.6,0
8152,6,3.9,5
8153,3,5.1,6
8154,3,3.2,2
8155,4,5.8,0
8156,7,0.8,2
8157,1,2.1,5
8158,3,5.8,6
8159,10,6,1
8160,0,2.3,2
8161,4,1.1,0
8162,4,3.7,3
8163,1,2.6,4
8164,4,2.7,1
8165,5,1,5
8166,7,4.4,0
8167,1,4.2,3
8168,4,4.8,6
8169,4,2.6,6
8170,5,2,3
8171,3,1.4,5
8172,1,5.5,2
8173,4,1.8,3
8174,7,4.6,6
8175,2,0.4,5
8176,9,0.6,1
8177,3,2.5,4
8178,0,5.7,5
8179,4,3.2,5
8180,8,2.7,1
8181,8,3.2,1
8182,9,4.1,5
8183,0,2.5,5
8184,10,1,2
8185,3,1.2,3
8186,9,4.1,0
8187,3,0.6,3
8188,7,5.7,6
8189,8,4.3,3
8190,6,5.5,3
8191,6,3.9,1
8192,1,4,1
8193,5,1.8,3
8194,1,1,4
8195,2,3.1,6
8196,2,0.6,6
8197,3,0.5,2
8198,1,3.6,5
8199,5,1.8,4
8200,4,3.7,3
8201,8,0.7,6
8202,8,3.9,2
8203,3,2,1
8204,8,4.5,1
8205,3,5.7,1
8206,3,5.7,4
8207,9,2.5,1
8208,6,0.7,6
8209,7,1.4,6
8210,5,1.5,6
8211,2,4.8,6
8212,9,2.7,4
8213,5,4.5,4
8214,10,3.8,0
8215,2,2.1,0
8216,4,2.7,3
8217,0,1.8,5
8218,0,1.4,3
8219,1,3.5,3
8220,10,1.1,2
8221,10,2.3,1
8222,10,3.4,4
8223,1,3.9,4
8224,0,3.8,5
8225,1,5.2,0
8226,7,3.6,2
8227,4,0.6,1
8228,5,5.1,1
8229,6,5,1
8230,7,2,0
8231,6,4.2,1
8232,3,3.3,0
8233,3,2.9,2
8234,9,2.7,1
8235,9,0.4,6
8236,9,4.8,0
8237,2,2.9,1
8238,1,0.9,5
8239,3,5.9,1
8240,2,1.6,6
8241,3,3.8,6
8242,9,0.1,4
8243,8,2.2,3
8244,4,0.3,4
8245,9,4.3,3
8246,8,5,6
8247,5,3.3,3
8248,10,2.3,5
8249,1,3.5,2
8250,4,5.7,5
8251,10,5.3,1
8252,0,4.3,2
8253,1,3.3,5
8254,2,2.1,5
8255,2,1.6,2
8256,6,3,4
8257,4,5.1,6
8258,1,4,6
8259,0,4.3,2
8260,3,3.5,0
8261,5,3.9,2
8262,7,5.6,5
8263,1,6,0
8264,4,0.5,2
8265,1,1.5,1
8266,3,2.2,2
8267,1,0.7,1
8268,1,0.9,5
8269,9,0.3,5
8270,1,3,6
8271,1,3.7,6
8272,8,3.5,3
8273,8,3,0
8274,1,2.3,0
8275,6,2.3,1
8276,7,5.7,1
8277,9,4.7,6
8278,2,5.4,0
8279,0,4,1
8280,10,3.8,1
8281,6,5.6,6
8282,10,4.9,1
8283,8,4,4
8284,5,5.3,6
8285,5,1.7,2
8286,4,3.4,1
8287,4,2.3,2
8288,3,5.4,4
8289,4,4.4,4
8290,7,4.5,2
8291,2,3.6,3
8292,2,0.6,5
8293,5,0,5
8294,9,4.5,3
8295,7,3.9,6
8296,6,4,4
8297,3,4.4,2
8298,1,3,1
8299,5,4.8,0
8300,4,6,0
8301,9,2.4,0
8302,4,1.2,3
8303,7,1.8,4
8304,10,2.8,5
8305,1,5.1,5
8306,4,1.7,4
8307,1,0.2,0
8308,2,3.3,5
8309,10,1.1,0
8310,1,1.7,3
8311,3,3.7,6
8312,10,3.1,0
8313,8,0.4,1
8314,0,4.5,5
8315,2,3.4,0
8316,10,3.2,0
8317,0,0.2,3
8318,1,5,5
8319,9,3.6,4
8320,4,5.4,6
8321,6,2.4,6
8322,0,3.4,4
8323,7,4.5,3
8324,7,0.2,2
8325,6,5.7,2
8326,0,0.1,0
8327,6,4.1,1
8328,4,1.7,3
8329,1,4.6,2
8330,3,0.2,6
8331,8,2.7,6
8332,0,1,4
8333,1,5.9,0
8334,0,5.8,1
8335,4,5,6
8336,5,5.8,5
8337,7,3.6,0
8338,5,2.4,2
8339,10,4.1,1
8340,7,4.8,2
8341,7,2.7,4
8342,8,0.8,2
8343,4,1.5,0
8344,3,2.3,2
8345,8,1,6
8346,10,5.4,3
8347,9,5.1,1
8348,5,1.6,2
8349,3,1,3
8350,6,3.1,1
8351,2,5.3,4
8352,2,4.8,5
8353,1,3.1,3
8354,1,3.4,2
8355,2,0,0
8356,1,2.1,3
8357,1,2.9,3
8358,3,2.8,1
8359,2,4,5
8360,7,3.3,3
8361,5,0.2,2
8362,9,5.7,4
8363,5,5.8,2
8364,6,1.1,6
8365,10,2.2,5
8366,10,3.6,6
8367,10,3.3,6
8368,9,1.5,6
8369,9,5.3,6
8370,1,5.2,5
8371,9,4.1,6
8372,9,0.3,4
8373,10,1.8,3
8374,1,3.6,6
8375,2,0.3,1
8376,8,0.6,0
8377,8,4.5,2
8378,3,4.6,6
8379,1,5.5,4
8380,10,3.8,5
8381,10,5.5,2
8382,4,4.8,2
8383,1,2.8,6
8384,3,3.9,6
8385,10,3.3,1
8386,5,1.9,0
8387,1,5.2,4
8388,2,3.3,1
8389,4,2.9,4
8390,9,1.4,6
8391,6,3.2,4
8392,0,6,4
8393,7,0.2,1
8394,0,1.9,0
8395,3,0.4,6
8396,4,5.9,0
8397,10,1.4,3
8398,3,4.5,1
8399,10,3.1,6
8400,6,2.9,6
8401,8,1.3,3
8402,9,0.6,0
8403,7,5.8,3
8404,3,2,4
8405,7,4.1,5
8406,10,4.8,3
8407,2,2.2,4
8408,8,2.1,0
8409,3,3.3,5
8410,2,1.2,5
8411,7,0,1
8412,9,4.3,4
8413,7,4.4,5
8414,6,4.6,0
8415,3,5.7,6
8416,4,4.1,6
8417,9,2.1,3
8418,5,5.8,3
8419,3,4.7,2
8420,1,0.4,2
8421,3,1.2,6
8422,8,5.6,0
8423,1,4,3
8424,2,5.8,2
8425,9,1.4,1
8426,1,0.5,1
8427,1,0.7,4
8428,7,2.2,0
8429,9,1.1,2
8430,9,2.3,3
8431,4,2.3,6
8432,6,4.9,6
8433,1,5.4,4
8434,4,1,0
8435,2,3.8,3
8436,7,1.6,3
8437,4,0.8,5
8438,4,3,0
8439,10,0.3,5
8440,3,5.4,4
8441,3,3.1,1
8442,1,1.6,4
8443,0,1.6,5
8444,8,0.4,1
8445,9,3.6,2
8446,5,1.5,1
8447,7,3.2,5
8448,4,4.2,4
8449,7,4.1,2
8450,10,5.3,5
8451,5,4.2,2
8452,8,5.7,3
8453,3,3.7,6
8454,7,0,6
8455,4,5.8,4
8456,6,3.1,3
8457,4,1.2,1
8458,8,4.5,4
8459,2,3.6,1
8460,5,4.9,5
8461,4,5.3,5
8462,2,1.1,0
8463,4,2.5,3
8464,1,6,4
8465,4,1.6,3
8466,9,2.7,1
8467,2,1.2,3
8468,6,0.2,6
8469,8,0,3
8470,1,5.2,2
8471,10,0.5,4
8472,9,4.1,1
8473,9,5.1,2
8474,3,1.4,1
8475,10,0.4,2
8476,7,5.2,6
8477,6,4.1,6
8478,5,2,1
8479,3,6,5
8480,5,0.2,6
8481,4,3.4,1
8482,7,1.4,6
8483,4,4,1
8484,6,5,1
8485,4,0.6,4
8486,9,3.2,0
8487,5,0.4,1
8488,6,2.6,0
8489,1,3.7,4
8490,6,3.9,3
8491,9,5.3,0
8492,0,5.8,4
8493,6,4.1,4
8494,9,2.4,2
8495,1,1.3,4
8496,3,3.1,5
8497,4,0.7,3
8498,9,1.4,3
8499,0,4.6,2
8500,2,1.1,2
8501,9,5,0
8502,1,0.8,6
8503,9,0.1,6
8504,9,1.1,4
8505,5,6,6
8506,4,2.4,6
8507,9,5.7,5
8508,10,3.9,3
8509,8,2,6
8510,1,6,5
8511,9,4.8,6
8512,10,3.6,4
8513,8,2.9,5
8514,8,1.3,0
8515,4,5.5,5
8516,8,4.5,6
8517,1,1.9,4
8518,8,4.3,6
8519,8,3.9,6
8520,6,5.1,5
8521,1,4.4,2
8522,7,5.7,0
8523,4,4.6,3
8524,10,3.4,1
8525,6,3.3,4
8526,10,4.2,1
8527,1,2.6,1
8528,7,3.4,0
8529,2,3.5,6
8530,9,3.7,6
8531,10,4.3,4
8532,3,3.6,2
8533,0,5.6,6
8534,9,0.5,2
8535,0,0.4,5
8536,8,5,1
8537,2,3.6,0
8538,6,5.4,2
8539,8,1.5,3
8540,4,1.5,3
8541,4,1.9,4
8542,10,5.8,3
8543,3,3.3,2
8544,2,4,1
8545,0,4.4,1
8546,2,5.2,3
8547,5,1.5,1
8548,3,0.7,6
8549,5,3.5,1
8550,2,4.2,6
8551,0,4.6,3
8552,3,1.6,0
8553,5,2.1,4
8554,7,3.4,4
8555,9,1.5,1
8556,7,0,0
8557,5,4.6,0
8558,5,2.9,1
8559,2,3,2
8560,9,1,2
8561,8,0.1,1
8562,7,0.4,0
8563,10,3.8,1
8564,3,3.6,2
8565,0,1.8,3
8566,7,0.4,6
8567,2,3.4,3
8568,5,2.1,5
8569,9,0.7,6
8570,8,1.4,0
8571,6,2.8,1
8572,0,1.7,5
8573,1,4.3,0
8574,7,4.1,2
8575,7,1.2,3
8576,1,1.2,2
8577,2,5.4,1
8578,10,6,2
8579,5,3.2,6
8580,9,3.3,3
8581,5,1.8,5
8582,10,4.1,0
8583,9,3.6,6
8584,7,1.8,6
8585,6,3.7,6
8586,8,4.1,1
8587,3,5.7,1
8588,3,2.2,1
8589,0,3.3,3
8590,1,1,0
8591,0,5.7,1
8592,10,1.9,5
8593,2,4.9,3
8594,4,3,1
8595,3,3.5,3
8596,5,4.6,3
8597,3,0.7,0
8598,5,3.6,6
8599,9,1.5,1
8600,4,0.1,5
8601,3,2.5,6
8602,10,0.3,0
8603,5,5.4,6
8604,2,3.6,4
8605,4,2.4,5
8606,0,1.6,2
8607,7,0.8,5
8608,8,0.5,4
8609,0,2.1,5
8610,10,5.1,4
8611,0,3.1,1
8612,4,0.1,4
8613,2,4.8,5
8614,3,4.4,3
8615,9,2.7,2
8616,9,5,4
8617,10,4.7,5
8618,2,3.4,6
8619,6,1.4,1
8620,6,3.9,5
8621,5,5,2
8622,10,2.4,4
8623,6,3.5,4
8624,8,2.1,1
8625,7,1.6,0
8626,2,5.7,3
8627,3,3.2,6
8628,0,1.6,3
8629,6,4.3,2
8630,2,0.4,0
8631,6,3.5,6
8632,8,0.4,0
8633,1,5.2,3
8634,10,1.9,4
8635,0,0.9,1
8636,3,3.7,3
8637,7,4.3,3
8638,5,5.8,0
8639,9,2.6,3
8640,1,1.7,0
8641,2,5.1,3
8642,9,0,2
8643,0,0.8,4
8644,5,4.7,1
8645,8,2,5
8646,10,2.7,0
8647,7,5,1
8648,9,0.7,1
8649,9,1.5,4
8650,10,1.6,1
8651,7,2.6,0
8652,7,5.5,4
8653,3,5.8,0
8654,8,1.9,3
8655,2,4.1,5
8656,4,5,1
8657,4,4.3,3
8658,3,0.6,2
8659,1,1,6
8660,1,1.2,5
8661,2,4.3,3
8662,8,0.3,0
8663,4,2.2,5
8664,5,3.5,0
8665,6,3.9,3
8666,3,3.9,3
8667,4,5.5,4
8668,7,3.9,3
8669,0,0.2,4
8670,2,0.5,2
8671,6,3.1,2
8672,3,4.2,6
8673,4,3,3
8674,7,2.4,4
8675,4,0.3,5
8676,2,2.6,2
8677,1,5.6,1
8678,0,3.6,6
8679,3,1.5,4
8680,0,5.4,5
8681,3,3.5,5
8682,7,1.8,3
8683,0,1.9,1
8684,9,3.7,5
8685,9,3,2
8686,9,5.2,2
8687,10,1.1,1
8688,4,5.8,0
8689,4,1.2,6
8690,4,5.2,6
8691,0,5.7,1
8692,8,4.6,0
8693,4,0.8,4
8694,9,3.6,0
8695,9,1.9,2
8696,3,5.9,0
8697,1,3,5
8698,9,5.2,4
8699,9,1.3,6
8700,3,3.7,0
8701,7,5.2,4
8702,9,3.9,4
8703,3,4.1,3
8704,6,3.1,3
8705,0,3.2,0
8706,3,5.5,4
8707,2,5.6,2
8708,8,0.9,0
8709,8,3,0
8710,9,4.7,4
8711,10,3.2,5
8712,7,3.3,0
8713,10,5.8,4
8714,2,1.6,3
8715,9,1.9,1
8716,9,2.9,6
8717,1,2.7,3
8718,8,4.2,2
8719,8,1.5,2
8720,5,5.3,1
8721,8,4,0
8722,4,2.1,0
8723,5,2.3,6
8724,3,0.5,0
8725,7,3.4,3
8726,2,2.7,0
8727,6,4.8,6
8728,10,1.6,2
8729,6,4.2,5
8730,1,0.7,4
8731,10,2.8,2
8732,10,2.7,2
8733,5,2.8,1
8734,8,3,4
8735,10,2,5
8736,3,3.5,5
8737,6,2.7,4
8738,2,0.7,4
8739,2,2.6,5
8740,0,0,1
8741,9,5.5,2
8742,3,2.4,1
8743,7,1.3,5
8744,3,0.1,3
8745,9,1.8,6
8746,6,5.1,1
8747,7,2.1,1
8748,4,0.5,4
8749,1,6,0
8750,4,4.4,1
8751,3,3.8,3
8752,10,1.3,2
8753,9,2.1,3
8754,4,0.3,1
8755,6,1.7,5
8756,4,5.5,2
8757,6,6,5
8758,1,5.9,3
8759,3,1.7,2
8760,9,4.8,4
8761,5,4.3,4
8762,0,5.5,6
8763,5,3.6,0
8764,3,3.1,1
8765,7,3,5
8766,2,5.6,3
8767,4,2.4,3
8768,2,5.2,2
8769,2,4.7,0
8770,5,0.2,6
