CustomerID,ChurnIndicator
5592,1
5593,1
5594,1
5595,1
5596,0
5597,0
5598,1
5599,1
5600,0
5601,0
5602,0
5603,1
5604,1
5605,1
5606,1
5607,1
5608,0
5609,1
5610,0
5611,1
5612,1
5613,1
5614,1
5615,1
5616,1
5617,0
5618,1
5619,0
5620,1
5621,1
5622,1
5623,1
5624,1
5625,0
5626,0
5627,0
5628,1
5629,1
5630,1
5631,0
5632,1
5633,1
5634,0
5635,0
5636,1
5637,1
5638,1
5639,1
5640,1
5641,0
5642,1
5643,1
5644,1
5645,0
5646,0
5647,0
5648,1
5649,0
5650,1
5651,1
5652,1
5653,1
5654,1
5655,0
5656,1
5657,1
5658,1
5659,1
5660,1
5661,1
5662,1
5663,1
5664,0
5665,1
5666,1
5667,0
5668,1
5669,0
5670,0
5671,1
5672,0
5673,0
5674,1
5675,1
5676,0
5677,1
5678,0
5679,0
5680,1
5681,1
5682,1
5683,0
5684,1
5685,1
5686,1
5687,1
5688,0
5689,0
5690,1
5691,1
5692,1
5693,1
5694,1
5695,1
5696,0
5697,1
5698,1
5699,1
5700,0
5701,1
5702,1
5703,1
5704,1
5705,1
5706,1
5707,1
5708,0
5709,0
5710,1
5711,1
5712,1
5713,1
5714,1
5715,1
5716,1
5717,0
5718,1
5719,0
5720,1
5721,0
5722,1
5723,1
5724,1
5725,0
5726,1
5727,1
5728,0
5729,0
5730,1
5731,1
5732,1
5733,0
5734,0
5735,1
5736,0
5737,1
5738,1
5739,1
5740,1
5741,1
5742,0
5743,1
5744,1
5745,1
5746,0
5747,1
5748,0
5749,0
5750,0
5751,1
5752,1
5753,1
5754,0
5755,1
5756,1
5757,1
5758,1
5759,1
5760,0
5761,1
5762,0
5763,1
5764,0
5765,0
5766,1
5767,0
5768,1
5769,1
5770,0
5771,1
5772,0
5773,1
5774,0
5775,1
5776,0
5777,1
5778,1
5779,1
5780,0
5781,1
5782,1
5783,1
5784,1
5785,0
5786,0
5787,1
5788,0
5789,1
5790,1
5791,0
5792,1
5793,1
5794,0
5795,1
5796,1
5797,1
5798,1
5799,0
5800,1
5801,1
5802,1
5803,1
5804,1
5805,1
5806,1
5807,0
5808,1
5809,0
5810,1
5811,1
5812,0
5813,1
5814,1
5815,1
5816,0
5817,0
5818,0
5819,1
5820,1
5821,1
5822,0
5823,1
5824,0
5825,1
5826,1
5827,1
5828,1
5829,1
5830,1
5831,1
5832,1
5833,0
5834,0
5835,1
5836,0
5837,0
5838,1
5839,1
5840,0
5841,0
5842,0
5843,1
5844,1
5845,1
5846,1
5847,1
5848,0
5849,1
5850,1
5851,1
5852,0
5853,1
5854,1
5855,1
5856,0
5857,1
5858,1
5859,0
5860,0
5861,0
5862,1
5863,1
5864,0
5865,0
5866,1
5867,1
5868,1
5869,0
5870,1
5871,1
5872,1
5873,0
5874,1
5875,0
5876,1
5877,1
5878,1
5879,0
5880,0
5881,1
5882,1
5883,1
5884,1
5885,0
5886,1
5887,1
5888,1
5889,1
5890,1
5891,1
5892,0
5893,0
5894,0
5895,1
5896,0
5897,1
5898,1
5899,1
5900,0
5901,1
5902,1
5903,1
5904,1
5905,1
5906,0
5907,1
5908,1
5909,1
5910,1
5911,1
5912,1
5913,1
5914,1
5915,0
5916,1
5917,1
5918,1
5919,1
5920,0
5921,1
5922,0
5923,1
5924,1
5925,0
5926,1
5927,1
5928,1
5929,0
5930,0
5931,1
5932,1
5933,1
5934,1
5935,1
5936,1
5937,0
5938,0
5939,1
5940,1
5941,0
5942,1
5943,0
5944,0
5945,0
5946,0
5947,1
5948,0
5949,0
5950,1
5951,1
5952,1
5953,1
5954,0
5955,1
5956,0
5957,1
5958,1
5959,1
5960,1
5961,0
5962,1
5963,0
5964,1
5965,1
5966,1
5967,1
5968,1
5969,1
5970,1
5971,1
5972,1
5973,1
5974,0
5975,1
5976,1
5977,1
5978,1
5979,1
5980,0
5981,1
5982,0
5983,1
5984,1
5985,1
5986,0
5987,1
5988,1
5989,1
5990,1
5991,0
5992,1
5993,1
5994,1
5995,1
5996,1
5997,0
5998,0
5999,1
6000,0
6001,1
6002,1
6003,1
6004,0
6005,1
6006,0
6007,1
6008,1
6009,1
6010,0
6011,1
6012,1
6013,1
6014,1
6015,1
6016,0
6017,0
6018,1
6019,1
6020,1
6021,1
6022,1
6023,1
6024,1
6025,1
6026,0
6027,0
6028,0
6029,0
6030,0
6031,1
6032,1
6033,0
6034,0
6035,0
6036,0
6037,1
6038,0
6039,1
6040,1
6041,1
6042,0
6043,0
6044,0
6045,1
6046,1
6047,1
6048,1
6049,1
6050,0
6051,1
6052,0
6053,1
6054,1
6055,1
6056,1
6057,1
6058,0
6059,1
6060,0
6061,1
6062,0
6063,0
6064,1
6065,1
6066,1
6067,1
6068,1
6069,0
6070,1
6071,1
6072,0
6073,1
6074,0
6075,0
6076,1
6077,1
6078,1
6079,1
6080,1
6081,0
6082,1
6083,1
6084,0
6085,1
6086,1
6087,1
6088,1
6089,0
6090,1
6091,1
6092,1
6093,0
6094,0
6095,0
6096,1
6097,1
6098,1
6099,1
6100,1
6101,1
6102,1
6103,1
6104,1
6105,0
6106,1
6107,0
6108,1
6109,0
6110,1
6111,1
6112,0
6113,1
6114,1
6115,0
6116,0
6117,1
6118,1
6119,0
6120,1
6121,1
6122,1
6123,1
6124,0
6125,0
6126,0
6127,1
6128,1
6129,1
6130,0
6131,1
6132,1
6133,1
6134,1
6135,1
6136,0
6137,1
6138,1
6139,0
6140,0
6141,0
6142,1
6143,1
6144,1
6145,1
6146,1
6147,0
6148,1
6149,0
6150,1
6151,1
6152,1
6153,1
6154,1
6155,1
6156,1
6157,1
6158,1
6159,1
6160,1
6161,1
6162,1
6163,1
6164,1
6165,0
6166,1
6167,1
6168,1
6169,1
6170,1
6171,1
6172,1
6173,0
6174,1
6175,1
6176,1
6177,1
6178,1
6179,1
6180,1
6181,0
6182,1
6183,1
6184,1
6185,1
6186,1
6187,0
6188,1
6189,1
6190,1
6191,1
6192,0
6193,0
6194,1
6195,1
6196,0
6197,1
6198,1
6199,1
6200,1
6201,1
6202,1
6203,1
6204,1
6205,1
6206,0
6207,1
6208,0
6209,0
6210,0
6211,1
6212,1
6213,1
6214,0
6215,1
6216,1
6217,1
6218,0
6219,1
6220,0
6221,1
6222,0
6223,1
6224,1
6225,1
6226,1
6227,1
6228,1
6229,1
6230,1
6231,0
6232,1
6233,1
6234,1
6235,1
6236,1
6237,1
6238,0
6239,0
6240,1
6241,0
6242,1
6243,1
6244,1
6245,1
6246,1
6247,0
6248,1
6249,1
6250,1
6251,1
6252,1
6253,1
6254,1
6255,1
6256,1
6257,1
6258,0
6259,1
6260,1
6261,1
6262,1
6263,0
6264,1
6265,1
6266,1
6267,1
6268,0
6269,0
6270,1
6271,1
6272,0
6273,1
6274,1
6275,0
6276,1
6277,1
6278,1
6279,1
6280,0
6281,1
6282,1
6283,0
6284,0
6285,1
6286,0
6287,1
6288,0
6289,0
6290,0
6291,1
6292,0
6293,0
6294,1
6295,0
6296,1
6297,1
6298,1
6299,0
6300,1
6301,1
6302,1
6303,1
6304,1
6305,0
6306,0
6307,0
6308,1
6309,0
6310,1
6311,1
6312,0
6313,0
6314,1
6315,0
6316,1
6317,1
6318,1
6319,1
6320,1
6321,0
6322,1
6323,1
6324,1
6325,1
6326,1
6327,0
6328,0
6329,1
6330,1
6331,1
6332,1
6333,0
6334,1
6335,1
6336,1
6337,1
6338,0
6339,1
6340,1
6341,1
6342,1
6343,0
6344,1
6345,1
6346,1
6347,1
6348,0
6349,1
6350,0
6351,1
6352,1
6353,1
6354,1
6355,0
6356,1
6357,1
6358,0
6359,1
6360,0
6361,1
6362,1
6363,1
6364,0
6365,1
6366,1
6367,0
6368,0
6369,0
6370,1
6371,1
6372,1
6373,1
6374,1
6375,0
6376,1
6377,0
6378,1
6379,1
6380,1
6381,1
6382,1
6383,1
6384,0
6385,0
6386,1
6387,0
6388,1
6389,0
6390,1
6391,1
6392,0
6393,0
6394,1
6395,0
6396,1
6397,1
6398,1
6399,1
6400,1
6401,0
6402,1
6403,1
6404,1
6405,1
6406,1
6407,1
6408,1
6409,1
6410,1
6411,1
6412,1
6413,0
6414,1
6415,1
6416,1
6417,1
6418,1
6419,1
6420,1
6421,0
6422,1
6423,1
6424,1
6425,1
6426,1
6427,1
6428,1
6429,1
6430,1
6431,1
6432,1
6433,1
6434,1
6435,1
6436,1
6437,1
6438,1
6439,1
6440,1
6441,1
6442,1
6443,1
6444,0
6445,1
6446,1
6447,1
6448,1
6449,0
6450,0
6451,1
6452,1
6453,0
6454,1
6455,1
6456,0
6457,0
6458,0
6459,1
6460,0
6461,1
6462,1
6463,1
6464,0
6465,1
6466,0
6467,1
6468,0
6469,1
6470,1
6471,1
6472,1
6473,1
6474,0
6475,1
6476,0
6477,1
6478,1
6479,1
6480,1
6481,1
6482,0
6483,0
6484,1
6485,1
6486,1
6487,1
6488,1
6489,0
6490,1
6491,1
6492,1
6493,0
6494,1
6495,1
6496,1
6497,0
6498,0
6499,1
6500,1
6501,1
6502,1
6503,1
6504,1
6505,1
6506,1
6507,0
6508,0
6509,1
6510,0
6511,1
6512,1
6513,1
6514,1
6515,0
6516,0
6517,0
6518,1
6519,0
6520,0
6521,0
6522,1
6523,1
6524,0
6525,1
6526,1
6527,1
6528,0
6529,0
6530,1
6531,1
6532,0
6533,1
6534,0
6535,0
6536,0
6537,1
6538,1
6539,1
6540,1
6541,0
6542,1
6543,1
6544,1
6545,0
6546,1
6547,1
6548,0
6549,0
6550,1
6551,1
6552,1
6553,1
6554,0
6555,1
6556,0
6557,1
6558,1
6559,0
6560,1
6561,1
6562,1
6563,0
6564,0
6565,1
6566,0
6567,1
6568,1
6569,1
6570,1
6571,1
6572,1
6573,1
6574,1
6575,1
6576,1
6577,1
6578,1
6579,1
6580,1
6581,1
6582,1
6583,1
6584,1
6585,1
6586,1
6587,1
6588,0
6589,1
6590,1
6591,0
6592,0
6593,1
6594,1
6595,1
6596,1
6597,1
6598,1
6599,1
6600,1
6601,0
6602,1
6603,1
6604,1
6605,0
6606,0
6607,1
6608,1
6609,1
6610,0
6611,1
6612,1
6613,0
6614,1
6615,1
6616,1
6617,1
6618,1
6619,1
6620,1
6621,1
6622,0
6623,1
6624,1
6625,1
6626,1
6627,1
6628,1
6629,1
6630,1
6631,1
6632,1
6633,1
6634,1
6635,0
6636,1
6637,1
6638,1
6639,1
6640,1
6641,0
6642,1
6643,0
6644,0
6645,1
6646,0
6647,1
6648,1
6649,1
6650,1
6651,1
6652,1
6653,1
6654,1
6655,0
6656,0
6657,1
6658,1
6659,1
6660,0
6661,1
6662,1
6663,1
6664,0
6665,1
6666,1
6667,1
6668,1
6669,1
6670,1
6671,0
6672,1
6673,1
6674,0
6675,1
6676,1
6677,0
6678,0
6679,0
6680,0
6681,0
6682,0
6683,1
6684,1
6685,1
6686,0
6687,0
6688,1
6689,0
6690,1
6691,0
6692,1
6693,1
6694,0
6695,0
6696,1
6697,1
6698,0
6699,1
6700,1
6701,1
6702,1
6703,1
6704,1
6705,1
6706,0
6707,0
6708,1
6709,0
6710,1
6711,0
6712,0
6713,0
6714,1
6715,0
6716,1
6717,1
6718,0
6719,0
6720,0
6721,0
6722,1
6723,1
6724,0
6725,0
6726,1
6727,1
6728,0
6729,1
6730,0
6731,1
6732,1
6733,1
6734,1
6735,1
6736,1
6737,1
6738,0
6739,1
6740,1
6741,1
6742,1
6743,1
6744,0
6745,1
6746,1
6747,1
6748,1
6749,1
6750,1
6751,1
6752,1
6753,0
6754,0
6755,1
6756,1
6757,0
6758,0
6759,1
6760,1
6761,1
6762,1
6763,0
6764,0
6765,1
6766,1
6767,1
6768,0
6769,0
6770,1
6771,0
6772,1
6773,1
6774,1
6775,1
6776,0
6777,1
6778,1
6779,1
6780,1
6781,0
6782,0
6783,1
6784,0
6785,0
6786,1
6787,1
6788,1
6789,0
6790,1
6791,1
6792,1
6793,1
6794,1
6795,1
6796,1
6797,0
6798,0
6799,0
6800,0
6801,1
6802,1
6803,0
6804,1
6805,1
6806,1
6807,1
6808,1
6809,0
6810,1
6811,0
6812,1
6813,1
6814,1
6815,1
6816,1
6817,1
6818,1
6819,1
6820,1
6821,1
6822,0
6823,1
6824,1
6825,1
6826,1
6827,1
6828,0
6829,0
6830,1
6831,1
6832,1
6833,0
6834,1
6835,1
6836,1
6837,1
6838,1
6839,0
6840,0
6841,1
6842,1
6843,1
6844,1
6845,1
6846,1
6847,1
6848,1
6849,1
6850,0
6851,1
6852,1
6853,0
6854,0
6855,0
6856,1
6857,1
6858,1
6859,1
6860,0
6861,1
6862,0
6863,1
6864,0
6865,1
6866,1
6867,1
6868,0
6869,1
6870,1
6871,1
6872,0
6873,1
6874,1
6875,1
6876,0
6877,1
6878,1
6879,1
6880,0
6881,1
6882,1
6883,0
6884,1
6885,1
6886,1
6887,0
6888,0
6889,1
6890,1
6891,0
6892,1
6893,0
6894,1
6895,0
6896,1
6897,1
6898,1
6899,0
6900,1
6901,1
6902,1
6903,1
6904,0
6905,0
6906,1
6907,1
6908,1
6909,1
6910,0
6911,1
6912,1
6913,1
6914,0
6915,0
6916,1
6917,1
6918,0
6919,0
6920,0
6921,1
6922,1
6923,1
6924,0
6925,1
6926,1
6927,0
6928,0
6929,1
6930,0
6931,1
6932,1
6933,1
6934,1
6935,1
6936,1
6937,1
6938,1
6939,1
6940,1
6941,0
6942,1
6943,1
6944,0
6945,1
6946,1
6947,1
6948,1
6949,1
6950,1
6951,1
6952,0
6953,1
6954,1
6955,1
6956,1
6957,1
6958,1
6959,1
6960,1
6961,1
6962,0
6963,0
6964,1
6965,1
6966,1
6967,0
6968,1
6969,1
6970,1
6971,1
6972,1
6973,1
6974,1
6975,1
6976,1
6977,0
6978,1
6979,1
6980,1
6981,1
6982,0
6983,1
6984,1
6985,1
6986,0
6987,1
6988,1
6989,1
6990,0
6991,0
6992,0
6993,0
6994,1
6995,0
6996,1
6997,1
6998,1
6999,1
7000,0
7001,1
7002,1
7003,0
7004,1
7005,1
7006,1
7007,1
7008,1
7009,1
7010,0
7011,1
7012,0
7013,1
7014,1
7015,0
7016,0
7017,1
7018,1
7019,1
7020,1
7021,1
7022,0
7023,1
7024,1
7025,1
7026,1
7027,0
7028,0
7029,1
7030,0
7031,1
7032,1
7033,1
7034,1
7035,0
7036,0
7037,0
7038,1
7039,1
7040,0
7041,1
7042,1
7043,0
7044,1
7045,1
7046,0
7047,1
7048,0
7049,1
7050,1
7051,1
7052,0
7053,1
7054,1
7055,0
7056,1
7057,1
7058,1
7059,1
7060,1
7061,1
7062,1
7063,0
7064,1
7065,0
7066,0
7067,0
7068,1
7069,1
7070,1
7071,1
7072,1
7073,1
7074,1
7075,1
7076,1
7077,1
7078,1
7079,1
7080,1
7081,1
7082,0
7083,1
7084,1
7085,1
7086,1
7087,1
7088,1
7089,0
7090,1
7091,1
7092,0
7093,0
7094,0
7095,1
7096,1
7097,0
7098,1
7099,1
7100,1
7101,0
7102,0
7103,1
7104,0
7105,0
7106,0
7107,1
7108,1
7109,1
7110,1
7111,1
7112,1
7113,1
7114,0
7115,1
7116,1
7117,0
7118,1
7119,1
7120,1
7121,1
7122,1
7123,1
7124,1
7125,1
7126,1
7127,1
7128,1
7129,1
7130,0
7131,1
7132,0
7133,1
7134,1
7135,1
7136,1
7137,1
7138,0
7139,1
7140,0
7141,1
7142,0
7143,0
7144,1
7145,1
7146,1
7147,1
7148,1
7149,0
7150,0
7151,1
7152,1
7153,0
7154,1
7155,1
7156,0
7157,1
7158,1
7159,1
7160,1
7161,1
7162,0
7163,1
7164,0
7165,0
7166,1
7167,0
7168,1
7169,0
7170,1
7171,1
7172,1
7173,1
7174,1
7175,1
7176,1
7177,0
7178,0
7179,1
7180,0
7181,1
7182,1
7183,1
7184,1
7185,1
7186,0
7187,0
7188,0
7189,0
7190,0
7191,1
7192,1
7193,1
7194,1
7195,0
7196,0
7197,1
7198,1
7199,0
7200,1
7201,0
7202,0
7203,1
7204,1
7205,1
7206,0
7207,1
7208,1
7209,1
7210,1
7211,1
7212,0
7213,0
7214,1
7215,1
7216,1
7217,1
7218,1
7219,1
7220,1
7221,1
7222,0
7223,1
7224,1
7225,1
7226,1
7227,1
7228,1
7229,1
7230,1
7231,1
7232,1
7233,1
7234,1
7235,1
7236,0
7237,0
7238,0
7239,1
7240,1
7241,1
7242,0
7243,0
7244,1
7245,0
7246,1
7247,0
7248,0
7249,1
7250,0
7251,1
7252,1
7253,0
7254,1
7255,1
7256,1
7257,0
7258,1
7259,1
7260,0
7261,0
7262,1
7263,1
7264,0
7265,0
7266,1
7267,0
7268,0
7269,1
7270,1
7271,1
7272,0
7273,1
7274,0
7275,1
7276,1
7277,1
7278,1
7279,0
7280,1
7281,0
7282,1
7283,0
7284,1
7285,0
7286,0
7287,0
7288,1
7289,1
7290,1
7291,1
7292,1
7293,0
7294,1
7295,1
7296,1
7297,1
7298,1
7299,0
7300,1
7301,1
7302,0
7303,1
7304,0
7305,1
7306,1
7307,0
7308,1
7309,1
7310,0
7311,0
7312,1
7313,0
7314,1
7315,1
7316,1
7317,0
7318,1
7319,0
7320,1
7321,1
7322,0
7323,1
7324,1
7325,0
7326,1
7327,0
7328,1
7329,0
7330,1
7331,0
7332,0
7333,1
7334,1
7335,0
7336,1
7337,0
7338,1
7339,1
7340,1
7341,0
7342,1
7343,1
7344,1
7345,1
7346,1
7347,1
7348,1
7349,1
7350,1
7351,0
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,1
7360,1
7361,1
7362,0
7363,1
7364,0
7365,1
7366,0
7367,0
7368,0
7369,1
7370,1
7371,0
7372,0
7373,1
7374,1
7375,1
7376,1
7377,1
7378,0
7379,1
7380,1
7381,1
7382,1
7383,0
7384,1
7385,1
7386,1
7387,1
7388,1
7389,1
7390,1
7391,1
7392,0
7393,1
7394,0
7395,1
7396,1
7397,1
7398,1
7399,0
7400,0
7401,1
7402,1
7403,0
7404,1
7405,1
7406,1
7407,1
7408,0
7409,0
7410,1
7411,0
7412,1
7413,1
7414,1
7415,1
7416,1
7417,0
7418,1
7419,1
7420,1
7421,1
7422,1
7423,1
7424,1
7425,0
7426,1
7427,1
7428,1
7429,0
7430,0
7431,1
7432,1
7433,0
7434,0
7435,1
7436,0
7437,0
7438,0
7439,0
7440,0
7441,1
7442,1
7443,0
7444,1
7445,1
7446,1
7447,1
7448,0
7449,1
7450,0
7451,1
7452,1
7453,0
7454,1
7455,0
7456,1
7457,1
7458,1
7459,1
7460,1
7461,1
7462,1
7463,1
7464,1
7465,1
7466,0
7467,1
7468,1
7469,1
7470,1
7471,1
7472,1
7473,1
7474,1
7475,0
7476,1
7477,1
7478,1
7479,0
7480,1
7481,1
7482,1
7483,0
7484,1
7485,1
7486,1
7487,1
7488,1
7489,1
7490,1
7491,0
7492,1
7493,1
7494,1
7495,1
7496,1
7497,1
7498,1
7499,1
7500,1
7501,1
7502,1
7503,0
7504,1
7505,0
7506,1
7507,0
7508,0
7509,1
7510,1
7511,1
7512,1
7513,1
7514,1
7515,1
7516,1
7517,0
7518,0
7519,1
7520,0
7521,1
7522,1
7523,0
7524,1
7525,1
7526,0
7527,1
7528,0
7529,1
7530,0
7531,0
7532,1
7533,1
7534,1
7535,1
7536,0
7537,1
7538,1
7539,1
7540,1
7541,0
7542,1
7543,0
7544,0
7545,0
7546,1
7547,0
7548,1
7549,1
7550,0
7551,1
7552,1
7553,0
7554,1
7555,0
7556,1
7557,1
7558,1
7559,0
7560,1
7561,0
7562,1
7563,1
7564,1
7565,1
7566,0
7567,1
7568,1
7569,0
7570,1
7571,0
7572,1
7573,1
7574,1
7575,1
7576,0
7577,1
7578,0
7579,0
7580,0
7581,0
7582,1
7583,0
7584,0
7585,1
7586,1
7587,1
7588,1
7589,0
7590,1
7591,0
7592,1
7593,0
7594,0
7595,0
7596,1
7597,1
7598,1
7599,1
7600,1
7601,0
7602,0
7603,0
7604,1
7605,1
7606,1
7607,0
7608,0
7609,1
7610,1
7611,1
7612,0
7613,0
7614,1
7615,1
7616,1
7617,1
7618,1
7619,0
7620,0
7621,1
7622,1
7623,1
7624,1
7625,1
7626,1
7627,1
7628,1
7629,1
7630,1
7631,1
7632,1
7633,1
7634,1
7635,1
7636,1
7637,1
7638,0
7639,0
7640,1
7641,1
7642,1
7643,1
7644,1
7645,1
7646,1
7647,0
7648,1
7649,1
7650,0
7651,1
7652,1
7653,1
7654,1
7655,0
7656,0
7657,0
7658,1
7659,1
7660,1
7661,1
7662,1
7663,0
7664,0
7665,1
7666,0
7667,1
7668,1
7669,0
7670,1
7671,0
7672,1
7673,1
7674,1
7675,0
7676,1
7677,0
7678,1
7679,1
7680,1
7681,1
7682,0
7683,1
7684,1
7685,0
7686,1
7687,0
7688,1
7689,0
7690,1
7691,1
7692,1
7693,1
7694,1
7695,0
7696,0
7697,0
7698,1
7699,1
7700,1
7701,1
7702,1
7703,1
7704,0
7705,1
7706,1
7707,1
7708,1
7709,0
7710,0
7711,1
7712,0
7713,1
7714,1
7715,0
7716,1
7717,0
7718,1
7719,1
7720,1
7721,1
7722,0
7723,0
7724,1
7725,1
7726,1
7727,1
7728,0
7729,0
7730,0
7731,1
7732,1
7733,1
7734,0
7735,0
7736,1
7737,0
7738,1
7739,1
7740,1
7741,1
7742,1
7743,0
7744,1
7745,1
7746,1
7747,1
7748,1
7749,1
7750,1
7751,1
7752,0
7753,1
7754,1
7755,1
7756,1
7757,1
7758,1
7759,1
7760,0
7761,0
7762,1
7763,1
7764,1
7765,1
7766,1
7767,1
7768,1
7769,0
7770,1
7771,0
7772,0
7773,1
7774,1
7775,1
7776,0
7777,1
7778,1
7779,1
7780,0
7781,1
7782,1
7783,1
7784,0
7785,1
7786,0
7787,1
7788,1
7789,1
7790,0
7791,1
7792,1
7793,0
7794,1
7795,0
7796,0
7797,0
7798,1
7799,1
7800,0
7801,1
7802,1
7803,1
7804,0
7805,0
7806,1
7807,0
7808,1
7809,1
7810,1
7811,1
7812,1
7813,1
7814,1
7815,1
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,1
7824,1
7825,1
7826,0
7827,1
7828,1
7829,1
7830,1
7831,1
7832,1
7833,0
7834,1
7835,1
7836,1
7837,1
7838,1
7839,1
7840,0
7841,1
7842,0
7843,0
7844,0
7845,1
7846,1
7847,1
7848,0
7849,1
7850,1
7851,0
7852,1
7853,0
7854,1
7855,1
7856,1
7857,1
7858,0
7859,0
7860,1
7861,1
7862,1
7863,1
7864,0
7865,1
7866,1
7867,1
7868,1
7869,0
7870,1
7871,1
7872,0
7873,0
7874,1
7875,1
7876,1
7877,1
7878,1
7879,1
7880,1
7881,1
7882,0
7883,1
7884,1
7885,1
7886,0
7887,1
7888,1
7889,0
7890,1
7891,1
7892,0
7893,0
7894,1
7895,1
7896,1
7897,0
7898,1
7899,0
7900,1
7901,1
7902,1
7903,1
7904,1
7905,1
7906,1
7907,0
7908,1
7909,1
7910,0
7911,1
7912,1
7913,1
7914,0
7915,1
7916,1
7917,0
7918,1
7919,1
7920,0
7921,0
7922,1
7923,0
7924,0
7925,0
7926,1
7927,0
7928,1
7929,1
7930,0
7931,0
7932,0
7933,1
7934,0
7935,1
7936,1
7937,1
7938,1
7939,1
7940,1
7941,0
7942,0
7943,1
7944,0
7945,1
7946,1
7947,1
7948,1
7949,1
7950,1
7951,1
7952,1
7953,1
7954,1
7955,0
7956,1
7957,0
7958,1
7959,1
7960,0
7961,1
7962,1
7963,1
7964,1
7965,0
7966,1
7967,1
7968,1
7969,1
7970,0
7971,1
7972,1
7973,1
7974,1
7975,1
7976,1
7977,0
7978,0
7979,1
7980,1
7981,0
7982,1
7983,1
7984,0
7985,0
7986,1
7987,0
7988,1
7989,1
7990,0
7991,0
7992,1
7993,0
7994,0
7995,0
7996,1
7997,1
7998,0
7999,1
8000,0
8001,1
8002,1
8003,1
8004,0
8005,1
8006,1
8007,1
8008,1
8009,1
8010,1
8011,1
8012,1
8013,0
8014,1
8015,0
8016,1
8017,0
8018,1
8019,0
8020,1
8021,1
8022,1
8023,1
8024,0
8025,1
8026,0
8027,0
8028,0
8029,1
8030,1
8031,1
8032,1
8033,1
8034,1
8035,1
8036,0
8037,0
8038,1
8039,0
8040,1
8041,1
8042,1
8043,1
8044,0
8045,0
8046,1
8047,1
8048,1
8049,1
8050,1
8051,1
8052,1
8053,1
8054,0
8055,1
8056,0
8057,1
8058,0
8059,1
8060,0
8061,0
8062,1
8063,1
8064,1
8065,1
8066,1
8067,0
8068,0
8069,1
8070,0
8071,0
8072,1
8073,1
8074,1
8075,1
8076,1
8077,0
8078,0
8079,0
8080,0
8081,0
8082,1
8083,0
8084,0
8085,1
8086,0
8087,0
8088,1
8089,0
8090,0
8091,1
8092,0
8093,0
8094,1
8095,0
8096,0
8097,1
8098,0
8099,1
8100,0
8101,0
8102,1
8103,1
8104,1
8105,0
8106,1
8107,1
8108,0
8109,0
8110,1
8111,1
8112,1
8113,1
8114,1
8115,1
8116,1
8117,1
8118,1
8119,1
8120,1
8121,1
8122,1
8123,1
8124,0
8125,1
8126,1
8127,0
8128,1
8129,1
8130,1
8131,1
8132,1
8133,1
8134,1
8135,1
8136,1
8137,1
8138,1
8139,0
8140,0
8141,1
8142,1
8143,0
8144,0
8145,1
8146,1
8147,0
8148,1
8149,1
8150,1
8151,1
8152,0
8153,1
8154,1
8155,1
8156,0
8157,1
8158,1
8159,1
8160,1
8161,1
8162,1
8163,1
8164,0
8165,0
8166,1
8167,1
8168,1
8169,1
8170,1
8171,0
8172,1
8173,1
8174,0
8175,0
8176,0
8177,0
8178,1
8179,0
8180,0
8181,1
8182,0
8183,1
8184,1
8185,1
8186,1
8187,0
8188,1
8189,1
8190,0
8191,1
8192,1
8193,1
8194,1
8195,1
8196,1
8197,1
8198,1
8199,0
8200,1
8201,1
8202,1
8203,0
8204,1
8205,1
8206,1
8207,1
8208,0
8209,0
8210,0
8211,1
8212,0
8213,1
8214,1
8215,0
8216,1
8217,0
8218,1
8219,1
8220,0
8221,1
8222,1
8223,0
8224,1
8225,0
8226,1
8227,1
8228,1
8229,1
8230,1
8231,1
8232,1
8233,1
8234,0
8235,1
8236,1
8237,0
8238,1
8239,1
8240,1
8241,1
8242,0
8243,1
8244,1
8245,1
8246,0
8247,1
8248,0
8249,0
8250,0
8251,0
8252,0
8253,1
8254,1
8255,0
8256,1
8257,1
8258,1
8259,0
8260,1
8261,0
8262,1
8263,1
8264,1
8265,0
8266,1
8267,1
8268,1
8269,1
8270,0
8271,0
8272,1
8273,1
8274,0
8275,1
8276,1
8277,0
8278,0
8279,1
8280,0
8281,1
8282,1
8283,1
8284,0
8285,1
8286,1
8287,1
8288,1
8289,1
8290,1
8291,1
8292,0
8293,1
8294,1
8295,1
8296,1
8297,1
8298,0
8299,1
8300,1
8301,1
8302,1
8303,1
8304,1
8305,0
8306,1
8307,1
8308,1
8309,1
8310,1
8311,1
8312,1
8313,1
8314,1
8315,1
8316,1
8317,1
8318,0
8319,1
8320,0
8321,1
8322,0
8323,0
8324,1
8325,0
8326,1
8327,1
8328,1
8329,0
8330,1
8331,1
8332,0
8333,1
8334,0
8335,0
8336,0
8337,0
8338,1
8339,0
8340,1
8341,1
8342,1
8343,1
8344,1
8345,0
8346,1
8347,1
8348,0
8349,1
8350,0
8351,1
8352,1
8353,1
8354,0
8355,0
8356,0
8357,1
8358,1
8359,1
8360,1
8361,0
8362,1
8363,0
8364,1
8365,1
8366,1
8367,0
8368,0
8369,1
8370,1
8371,1
8372,1
8373,0
8374,0
8375,1
8376,0
8377,0
8378,1
8379,1
8380,1
8381,0
8382,1
8383,1
8384,1
8385,1
8386,1
8387,1
8388,0
